File,Purity,Coverage
aepyx.rttm,0.9708259526261586,0.36262691744810016
aggyz.rttm,0.34812270234122084,1.0
aiqwk.rttm,0.8813773932386323,0.7351727671164295
aorju.rttm,0.7377859278531192,0.9942021304905655
auzru.rttm,0.9685297685695589,0.9788585204456414
bgvvt.rttm,0.98792824201424,0.98792824201424
bidnq.rttm,0.707807436361316,0.8801031325557129
bjruf.rttm,0.8299380768514302,0.8299380768514302
bmsyn.rttm,0.7992159286800968,0.8111453867735255
bpzsc.rttm,0.9385138909891927,0.947323137705186
bvqnu.rttm,0.8614628618884074,0.9900118290016026
bvyvm.rttm,0.829327158892847,0.9853374956157619
bxcfq.rttm,0.9675371408091222,0.9675371408091222
byapz.rttm,0.6938601874560352,1.0
cadba.rttm,0.8917408598335747,0.7239867775669145
cawnd.rttm,0.7393555201888099,0.9895242218248484
clfcg.rttm,0.9461165212565646,0.8907532588006308
cpebh.rttm,1.0,1.0
cqfmj.rttm,0.950062333379239,0.20225602931863848
crorm.rttm,0.9873563069363254,1.0
crylr.rttm,0.9705843461167244,0.7223872948498301
cvofp.rttm,0.9894671645420341,0.8292141737593016
cwbvu.rttm,0.6198258190367691,1.0
dgvwu.rttm,0.6017064875767294,0.9685478808172227
diysk.rttm,0.7300420263547558,0.858421246147092
dkabn.rttm,0.955117992400832,0.760227619339323
dlast.rttm,0.9635020790197641,0.9727012592488412
dohag.rttm,1.0,0.20159174000505148
duvox.rttm,0.9453949970744608,0.9779661406200232
dxbbt.rttm,0.9776307415043036,0.8601763741433828
dxokr.rttm,0.8841631288380569,1.0
dzsef.rttm,0.8070048220881514,1.0
dzxut.rttm,0.7480776273904619,1.0
eauve.rttm,0.6816889160394924,1.0
eazeq.rttm,0.9168602947405844,0.6078312776119649
eddje.rttm,0.8411263577225547,0.8411263577225548
eguui.rttm,0.770706820113016,0.5205144764939024
eoyaz.rttm,0.8188036836444833,0.9227344356616138
epygx.rttm,0.8298337813130401,0.9884410738422454
eqsta.rttm,0.7306649396831657,0.8428164651200828
erslt.rttm,0.3535052487474808,1.0
eucfa.rttm,0.5937714535355424,1.0
euqef.rttm,1.0,0.1657823339734623
ezxso.rttm,0.7560123267454215,0.9909985072225623
fijfi.rttm,0.8821967981315425,0.9625555366432906
fowhl.rttm,0.7046835028530765,1.0
