File,Purity,Coverage
ooxlj.rttm,1.0,1.0
optsn.rttm,0.880429865501529,0.9323314907373699
oqwpd.rttm,0.9738275148803243,0.9738275148803243
otmpf.rttm,0.9780677334237091,1.0
oubab.rttm,0.902939375382731,0.9029393753827312
ouvtt.rttm,0.866960178364801,0.866960178364801
pccww.rttm,0.9941728469804754,0.8219312850007569
pgtkk.rttm,0.9562199437437622,0.9772706650939119
pkwrt.rttm,0.9160296887116429,0.7429932424947381
poucc.rttm,0.8499560469820686,0.857623995170463
ppexo.rttm,1.0,1.0
ptses.rttm,0.7429111220634143,0.839526860522425
pwnsw.rttm,0.8752320391800629,0.9285615545637668
pxqme.rttm,1.0,0.8615189805210551
pzxit.rttm,0.9635011215199897,0.9635011215199897
qadia.rttm,0.9493068090172432,0.9761511578785668
qajyo.rttm,0.8675801442441625,0.9143305234267791
qeejz.rttm,0.7262091064907965,0.9678813622475592
qlrry.rttm,0.8595702309446566,1.0
qoarn.rttm,0.7874938520767257,0.9980119359221507
qwepo.rttm,0.8531559531531677,0.8531559531531677
qxana.rttm,0.537578959786366,1.0
ralnu.rttm,0.70128429655575,0.9106830122591943
rarij.rttm,0.7258698521224716,0.969424889100747
rmvsh.rttm,1.0,1.0
rpkso.rttm,0.9318303306566729,0.9318303306566726
rsypp.rttm,0.7947402737732208,0.989831860907985
rxulz.rttm,0.8391122179101493,0.9907022821671047
ryken.rttm,0.6723179388398842,0.9899102624860501
sbrmv.rttm,0.7262161928626978,0.7262161928626979
sebyw.rttm,0.9038427323055034,0.9693429957641333
sexgc.rttm,0.9002911903000212,0.9022483710050837
sfdvy.rttm,1.0,1.0
svxzm.rttm,1.0,1.0
swbnm.rttm,0.44086633845249473,1.0
sxqvt.rttm,0.9653209794837857,1.0
tbjqx.rttm,0.856457533284069,0.869347159799872
thnuq.rttm,0.9669518136121062,0.987519436942467
tiido.rttm,0.8811179967117749,0.8811179967117749
tkhgs.rttm,0.9820010376341939,0.982001037634194
tkybe.rttm,0.8290580171012648,0.9963341813299411
tnjoh.rttm,0.9604273842500991,0.9722991689750693
tpnyf.rttm,0.9148602743839498,0.9931216335416548
tpslg.rttm,0.9697459692538434,0.9697459692538432
tvtoe.rttm,0.9951378560805401,0.9968396064523513
uedkc.rttm,0.7780542156274891,0.993985985197648
uevxo.rttm,0.9602323106933854,0.9807589998226635
uhfrw.rttm,0.9182018033692676,0.9293817523482598
uicid.rttm,1.0,1.0
upshw.rttm,0.9951481818818745,0.9951481818818749
uqxlg.rttm,0.7657318863937538,0.9753232334085454
usqam.rttm,0.8447233606557376,0.9203893442622949
utial.rttm,0.8328803331421585,0.9274950336217568
vdlvr.rttm,0.9831444574261891,0.9831444574261891
vgaez.rttm,0.9432970882288552,0.8050791797416628
vgevv.rttm,0.8922162678410356,0.8197378893192548
vncid.rttm,0.7230608537693007,0.995495004541326
