File,Purity,Coverage
upshw.rttm,0.993919431538418,0.8620817256471125
uqxlg.rttm,0.9104576783071524,0.7550499914599365
usqam.rttm,0.9010829654140237,0.8495336782210176
utial.rttm,0.8882293823094634,0.7979238402778833
vdlvr.rttm,0.9781019661447707,0.8953568662153161
vgaez.rttm,0.915968812203356,0.7283964105979723
vgevv.rttm,0.8670512593572255,0.6526972547788076
vncid.rttm,0.9864930744402881,0.8765978680696067
vtzqw.rttm,0.8621479398565773,0.5884317379267551
vuewy.rttm,0.9165388607706978,0.835993788070198
vylyk.rttm,0.6192893401015229,1.0
vzuru.rttm,0.9480501794983562,0.9413268059892637
wcxfk.rttm,0.6331384847192091,0.7017091612130234
wdvva.rttm,0.7921170316960845,0.7553078958884697
wemos.rttm,0.379151163727148,0.9861863508389583
wibky.rttm,1.0,0.82226646716542
wlfsf.rttm,0.9429286061082373,0.8125034283479695
wprog.rttm,0.9973089552520653,0.8708022400194713
wwvcs.rttm,0.9713972012487451,0.8856513052575845
wwzsk.rttm,0.9599129717280432,0.8626777859265559
xffsa.rttm,0.9412738370031171,0.9307319243188762
xggbk.rttm,0.8454764671731598,0.9584338913391528
xkgos.rttm,0.9475549988714556,0.8809424084549649
xkmqx.rttm,0.8615794429377347,0.8987142447093037
xlsme.rttm,0.9138830732658404,0.9416007103957994
xlyov.rttm,1.0,0.8307878047161873
xmyyy.rttm,0.5779767328891707,0.7997259147108982
xqxkt.rttm,0.9659662405775863,0.9378395645117371
xtdcl.rttm,0.9648853214758628,0.8291690506939557
xtzoq.rttm,0.7236964213762844,0.7526472982950302
xvxwv.rttm,0.9791253019864888,0.9629905871100385
ybhwz.rttm,0.9705437481023627,0.9731007774311915
ygrip.rttm,0.9667413354764279,0.8085834482665604
